State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Operating Hours,Staff Count,Parking Availability,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Uttar Pradesh,Agra,Kids,Tops,90,422915,Owned,18-04-2021,1100,Jamie Cook,M49,11 AM - 8 PM,3,Not Available,61205,03-05-2024,May,313618,Jordan Finley,824,1380,2,1104
Uttar Pradesh,Kanpur,Kids,Hoodies,27,415384,Rented,23-01-2020,800,Angela Miranda,M67,9 AM - 8 PM,12,Not Available,39349,08-11-2024,November,362152,John Frederick,545,1416,6,3398.4
Uttar Pradesh,Lucknow,Men,Jackets,31,421339,Owned,14-09-2023,1100,Phillip Summers,M12,10 AM - 9 PM,3,Not Available,94976,30-06-2024,June,288027,Vanessa Norris,876,1907,5,3814
Uttar Pradesh,Agra,Kids,T-shirts,55,424076,Owned,15-11-2022,1300,Jennifer Escobar,M35,10 AM - 7 PM,12,Not Available,97975,13-11-2024,November,369907,Christopher Klein,483,1930,4,3088
Uttar Pradesh,Kanpur,Men,Tops,27,407453,Rented,12-04-2023,1100,Sarah Meza,M4,11 AM - 8 PM,6,Not Available,62106,22-05-2024,May,911051,Mr. Robert Jones,788,1311,7,3670.8
Uttar Pradesh,Varanasi,Women,Jeans,13,423165,Rented,02-12-2021,1300,Kyle Williams,M84,10 AM - 9 PM,9,Available,71115,30-04-2024,April,577610,Patrick Diaz,263,2561,6,6146.4
Uttar Pradesh,Lucknow,Women,Jackets,39,401938,Owned,23-06-2022,1100,Amy Murray,M12,11 AM - 8 PM,17,Not Available,17419,10-10-2024,October,923625,David Olson,365,1255,2,1004
Uttar Pradesh,Meerut,Women,Jeans,24,425398,Rented,28-08-2022,1400,Sean Mcdonald,M29,10 AM - 9 PM,5,Available,57568,12-10-2024,October,254211,William Chapman,847,1412,8,4518.4
Karnataka,Mysuru,Men,Tops,71,400136,Owned,26-03-2020,1100,Cynthia Roberts,M87,10 AM - 9 PM,19,Not Available,45788,22-02-2024,February,459412,Michelle Orozco,782,2188,4,3500.8
Uttar Pradesh,Agra,Kids,T-shirts,77,406075,Rented,12-11-2021,1000,David Good,M50,9 AM - 8 PM,7,Not Available,14040,07-10-2024,October,113138,Sarah Torres,821,2319,6,5565.6
Uttar Pradesh,Meerut,Kids,Shoes,12,407796,Owned,26-08-2024,1100,Travis Jarvis,M23,10 AM - 7 PM,20,Available,74279,26-08-2024,August,895352,Melissa Hawkins,434,2254,2,1803.2
Uttar Pradesh,Kanpur,Kids,T-shirts,23,425854,Rented,28-03-2022,1200,Sarah Marshall,M9,10 AM - 7 PM,5,Available,14818,09-01-2024,January,776356,Debra Clarke,448,2820,2,2256
Uttar Pradesh,Lucknow,Men,Shoes,85,415782,Owned,18-08-2021,1400,Joshua Porter,M36,10 AM - 7 PM,5,Available,85707,03-01-2024,January,696405,Heidi Chavez,655,2128,3,2553.6
Uttar Pradesh,Agra,Men,Hoodies,58,439447,Rented,07-12-2022,950,Rebecca Roberts,M32,10 AM - 9 PM,8,Available,82155,26-10-2024,October,491781,Steve Young,682,1978,1,791.2
Uttar Pradesh,Lucknow,Women,Hoodies,35,401580,Rented,06-10-2024,1400,Laura Kelley,M37,10 AM - 9 PM,16,Not Available,71044,28-01-2024,January,349716,Matthew Anderson,447,1194,8,3820.8
Uttar Pradesh,Lucknow,Kids,Shirts,57,427385,Rented,07-11-2023,800,Trevor Clements,M50,9 AM - 8 PM,11,Not Available,55017,14-08-2024,August,252002,Richard French,931,1661,5,3322
Uttar Pradesh,Agra,Men,Tops,72,412765,Owned,26-12-2023,800,Dawn Ruiz,M44,9 AM - 8 PM,20,Not Available,74010,19-08-2024,August,894245,Casey Davis,774,1286,6,3086.4
Uttar Pradesh,Lucknow,Women,Pants,68,433892,Owned,29-09-2021,1000,Zachary Adams,M82,10 AM - 7 PM,20,Not Available,13075,11-04-2024,April,114936,Danielle Sanders,512,1617,6,3880.8
Uttar Pradesh,Noida,Kids,Jeans,58,426537,Owned,29-01-2024,1000,Ruth Robertson,M54,9 AM - 8 PM,6,Available,83875,08-03-2024,March,495781,Daniel Zhang,985,1459,6,3501.6
Uttar Pradesh,Kanpur,Men,Jackets,6,439657,Owned,04-05-2021,1000,Bob Farley,M58,11 AM - 8 PM,10,Available,44749,12-05-2024,May,481215,David Schmidt,974,2227,8,7126.4
Uttar Pradesh,Noida,Men,Shoes,39,438556,Rented,24-02-2022,800,Adam Mack,M48,10 AM - 9 PM,3,Not Available,58648,14-10-2024,October,762599,Kimberly Brown,563,2447,2,1957.6
Uttar Pradesh,Agra,Kids,Shoes,49,432586,Owned,20-08-2021,950,Jeff Houston,M9,11 AM - 8 PM,11,Available,24091,06-10-2024,October,607204,Michele Brown,659,1767,1,706.8
Uttar Pradesh,Noida,Men,Shoes,33,404486,Rented,23-08-2023,1400,Heather Hayes,M97,11 AM - 8 PM,16,Available,84003,07-05-2024,May,403433,Andrew Tucker,258,1086,2,868.8
Uttar Pradesh,Varanasi,Kids,Pants,10,411151,Owned,07-03-2020,1100,Jane Walsh,M44,10 AM - 7 PM,6,Available,39381,29-01-2024,January,696272,Erin King,498,1878,7,5258.4
Uttar Pradesh,Varanasi,Kids,Hoodies,7,436406,Owned,08-06-2024,800,Andrew Camacho,M8,11 AM - 8 PM,3,Available,97405,07-04-2024,April,499578,Mark Miller,749,2553,3,3063.6
Uttar Pradesh,Noida,Women,Tops,42,436155,Owned,24-05-2021,950,Karen Lutz,M65,10 AM - 7 PM,7,Not Available,56475,23-03-2024,March,354744,Samuel Carlson,733,510,3,612
Uttar Pradesh,Varanasi,Men,Skirts,44,402745,Owned,28-04-2020,950,Michael Cox,M99,10 AM - 7 PM,18,Not Available,22480,28-10-2024,October,771495,Cheryl Yang,591,2190,5,4380
Uttar Pradesh,Noida,Men,Skirts,83,421598,Owned,04-01-2021,1100,Kyle Kelley,M16,10 AM - 9 PM,12,Available,10550,16-08-2024,August,100597,Jennifer Rocha,494,1461,3,1753.2
Uttar Pradesh,Lucknow,Kids,Shoes,79,431023,Rented,08-01-2022,1100,Kathryn Sims,M6,11 AM - 8 PM,9,Not Available,73025,04-02-2024,February,159830,Joshua Scott,988,718,6,1723.2
Karnataka,Mysuru,Women,Pants,3,419524,Owned,08-05-2023,1000,Daniel Welch,M79,10 AM - 9 PM,19,Available,88996,30-01-2024,January,579704,Judy Murphy,731,2459,2,1967.2
Uttar Pradesh,Meerut,Women,Shoes,13,402916,Owned,06-10-2020,1400,Terry Reed,M20,10 AM - 9 PM,16,Not Available,24661,21-07-2024,July,928908,Caitlin Jackson,619,2590,5,5180
Uttar Pradesh,Meerut,Women,Hoodies,58,417038,Owned,06-06-2022,800,Crystal Smith,M24,11 AM - 8 PM,3,Available,46137,17-07-2024,July,972655,Anthony Owens,496,895,4,1432
Uttar Pradesh,Agra,Kids,Dresses,21,426572,Owned,18-07-2024,800,Eileen Smith,M12,11 AM - 8 PM,15,Available,63893,01-03-2024,March,158501,Christine Baker,903,1140,4,1824
Uttar Pradesh,Varanasi,Kids,Jackets,35,426764,Rented,07-04-2022,800,Janet Arnold,M25,11 AM - 8 PM,19,Not Available,88437,05-01-2024,January,599828,Sean Robinson,675,2137,2,1709.6
Uttar Pradesh,Meerut,Men,T-shirts,44,437058,Rented,28-07-2020,800,John Mcdonald,M99,9 AM - 8 PM,7,Not Available,73241,04-10-2024,October,197359,Paula Weaver DDS,415,2192,3,2630.4
Uttar Pradesh,Meerut,Kids,Hoodies,85,421532,Rented,24-08-2020,1400,Kevin Ferguson,M12,11 AM - 8 PM,9,Not Available,36978,08-08-2024,August,737981,Morgan Chandler,308,612,7,1713.6
Uttar Pradesh,Kanpur,Kids,T-shirts,13,432050,Owned,05-05-2023,1300,Nathaniel Michael,M85,10 AM - 9 PM,10,Available,26468,20-08-2024,August,266066,Nicole Lopez,426,2243,2,1794.4
Uttar Pradesh,Lucknow,Women,Pants,49,405467,Rented,16-07-2024,950,Amber Mcmahon,M41,9 AM - 8 PM,3,Not Available,40008,17-06-2024,June,973710,Cody Mathews,818,1164,5,2328
Uttar Pradesh,Agra,Men,Shirts,24,435625,Rented,25-02-2020,1000,Christina Green,M65,11 AM - 8 PM,15,Not Available,54675,11-08-2024,August,124739,Brandon Sandoval,767,2636,2,2108.8
Uttar Pradesh,Varanasi,Kids,Sweaters,53,405582,Owned,08-04-2023,1100,Mr. Steven Freeman,M68,10 AM - 9 PM,6,Available,27663,02-12-2024,December,328231,Jeff Ford,807,1970,1,788
Uttar Pradesh,Agra,Men,Shoes,67,414704,Owned,19-10-2024,950,Brittany Castro,M36,10 AM - 7 PM,4,Available,76841,27-09-2024,September,120227,Lauren Vance,875,2112,2,1689.6
Uttar Pradesh,Varanasi,Women,Hoodies,17,429307,Rented,23-02-2022,1400,Timothy Griffin,M16,11 AM - 8 PM,6,Available,45175,15-07-2024,July,875037,Antonio Baker,885,1303,6,3127.2
Uttar Pradesh,Kanpur,Women,Tops,10,405857,Owned,06-08-2020,950,Brittany Cunningham,M67,9 AM - 8 PM,7,Available,13781,14-07-2024,July,553666,Lori Garcia,441,1232,1,492.8
Uttar Pradesh,Meerut,Kids,Jeans,87,407286,Rented,11-07-2021,1300,Chelsea Davis,M36,10 AM - 7 PM,12,Available,93517,28-05-2024,May,910618,Gina Parker,271,1602,5,3204
Uttar Pradesh,Varanasi,Kids,Shirts,43,429957,Rented,11-03-2021,1100,Heather Stafford,M74,9 AM - 8 PM,8,Available,85752,22-06-2024,June,861580,Diana Hamilton,515,1091,6,2618.4
Karnataka,Mysuru,Kids,Hoodies,17,402465,Owned,02-03-2022,950,Barbara Baker,M36,10 AM - 9 PM,6,Not Available,36148,01-07-2024,July,382277,Candice Garcia,550,2490,3,2988
Uttar Pradesh,Lucknow,Kids,Shirts,82,400397,Owned,13-11-2024,1100,Keith Castillo,M60,11 AM - 8 PM,17,Not Available,66153,03-11-2024,November,513311,Alejandro Manning,284,766,8,2451.2
Uttar Pradesh,Meerut,Kids,Tops,51,434796,Rented,16-08-2024,1000,Mrs. Shannon Walters,M1,10 AM - 9 PM,4,Not Available,10451,03-03-2024,March,310295,Leah Stark,367,1933,5,3866
Uttar Pradesh,Meerut,Kids,Jeans,39,418601,Owned,27-12-2020,1300,Edward Mclaughlin,M95,11 AM - 8 PM,13,Not Available,45365,22-11-2024,November,715239,Shirley Richardson,881,2933,4,4692.8
Uttar Pradesh,Meerut,Kids,Jeans,50,437185,Rented,08-05-2023,1400,Tracy Livingston,M5,10 AM - 9 PM,19,Available,15892,15-06-2024,June,941115,Julie Brooks,251,1797,2,1437.6
Uttar Pradesh,Agra,Kids,Shirts,42,436080,Owned,04-12-2021,1100,Tiffany Ford,M94,10 AM - 9 PM,5,Not Available,94189,12-01-2024,January,675482,Kim Townsend,995,1925,6,4620
Uttar Pradesh,Agra,Men,Dresses,57,407559,Owned,11-03-2021,1400,Barbara Snyder,M88,10 AM - 9 PM,10,Not Available,48518,15-01-2024,January,638391,Jeffrey Espinoza,779,2043,8,6537.6
Uttar Pradesh,Meerut,Women,Dresses,46,414832,Owned,02-01-2022,800,Anne Clark,M77,10 AM - 9 PM,6,Available,21714,01-11-2024,November,421909,Jacob Mills,429,1343,6,3223.2
Uttar Pradesh,Varanasi,Women,Jackets,98,404083,Owned,15-04-2024,1100,Jamie Cline,M1,11 AM - 8 PM,13,Available,73212,10-09-2024,September,522711,Kelly Baker DVM,586,841,5,1682
Uttar Pradesh,Varanasi,Men,Pants,80,408727,Owned,19-01-2023,1100,David Stevens,M43,11 AM - 8 PM,9,Not Available,41413,21-01-2024,January,457623,Mariah Peterson DVM,934,2713,7,7596.4
Karnataka,Mysuru,Kids,Shirts,100,413164,Owned,08-07-2021,1200,Kimberly Richardson,M93,9 AM - 8 PM,5,Available,89228,07-09-2024,September,623827,Christian Roman,261,2524,1,1009.6
Uttar Pradesh,Varanasi,Women,Shirts,96,435610,Owned,05-11-2022,1400,Stephanie Rice,M16,10 AM - 9 PM,19,Not Available,33813,02-11-2024,November,281967,Julia Kelly,832,2759,4,4414.4
Uttar Pradesh,Kanpur,Kids,Shirts,28,415336,Owned,19-06-2023,1300,Rachel Wright,M8,10 AM - 7 PM,3,Available,57666,11-06-2024,June,601250,Tiffany Holland,520,772,4,1235.2
Uttar Pradesh,Varanasi,Kids,Hoodies,80,403395,Owned,10-07-2023,800,Edward Ali,M87,9 AM - 8 PM,15,Not Available,20837,07-09-2024,September,784321,Louis Moore,251,1531,5,3062
Uttar Pradesh,Noida,Women,Pants,42,432785,Rented,24-08-2024,1400,Dr. Lisa Martinez DDS,M21,10 AM - 7 PM,4,Available,90300,19-04-2024,April,233231,Vincent Butler,293,857,5,1714
Uttar Pradesh,Agra,Women,Hoodies,51,413917,Rented,27-08-2023,1400,Connie Tran,M36,11 AM - 8 PM,10,Not Available,38549,25-08-2024,August,651621,Jordan Harris,948,867,5,1734
Uttar Pradesh,Varanasi,Kids,Hoodies,95,420971,Rented,17-12-2023,1400,Jeffery Williams,M95,10 AM - 9 PM,18,Not Available,32740,21-11-2024,November,860205,Melissa Ruiz,825,1186,2,948.8
Uttar Pradesh,Lucknow,Women,Sweaters,60,405626,Owned,21-08-2021,1100,Corey Ryan,M58,11 AM - 8 PM,13,Available,65316,04-09-2024,September,323348,Shelley Ayala,946,2946,2,2356.8
Uttar Pradesh,Kanpur,Women,Skirts,36,418015,Rented,30-12-2021,1400,Joe Castaneda,M17,10 AM - 7 PM,16,Not Available,53290,13-10-2024,October,497388,Nathaniel Anthony,523,2824,4,4518.4
Uttar Pradesh,Lucknow,Men,Sweaters,38,418251,Owned,08-08-2022,1200,Colleen Todd,M2,10 AM - 9 PM,14,Available,51360,28-08-2024,August,187851,Andrew West,887,1017,3,1220.4
Uttar Pradesh,Agra,Men,Jeans,44,412302,Rented,10-01-2023,1000,Amber Young,M59,11 AM - 8 PM,9,Available,99177,20-01-2024,January,102485,Brandi Ewing,740,1676,6,4022.4
Uttar Pradesh,Lucknow,Men,Dresses,42,428596,Rented,23-10-2020,1200,Kelly Francis,M37,10 AM - 7 PM,4,Not Available,40789,26-02-2024,February,687436,Jessica Morse,866,2590,6,6216
Uttar Pradesh,Noida,Kids,Pants,49,414895,Owned,05-01-2021,1300,Deborah Miller,M85,10 AM - 9 PM,18,Not Available,48261,28-05-2024,May,161068,Brittany Schultz,837,2431,6,5834.4
Uttar Pradesh,Meerut,Kids,Skirts,16,433355,Rented,07-05-2021,950,Anthony Burke,M24,9 AM - 8 PM,8,Not Available,84569,20-10-2024,October,765192,Matthew Rios,992,2941,7,8234.8
Uttar Pradesh,Kanpur,Men,Pants,95,417776,Rented,01-08-2020,1000,Russell Moore,M18,11 AM - 8 PM,3,Not Available,74651,18-01-2024,January,667164,Cynthia Dickson,479,2728,2,2182.4
Uttar Pradesh,Varanasi,Women,Skirts,8,427511,Owned,08-06-2020,1400,Charles Gonzalez,M17,10 AM - 9 PM,18,Not Available,15959,18-03-2024,March,147191,Charlene Garcia,832,2859,1,1143.6
Uttar Pradesh,Meerut,Women,Shirts,32,434289,Rented,10-06-2022,1000,Dr. Robert Smith Jr.,M84,9 AM - 8 PM,14,Not Available,22594,20-04-2024,April,592432,Donald Banks,381,1467,6,3520.8
Uttar Pradesh,Noida,Kids,Dresses,31,416238,Owned,09-04-2023,1300,Kelly Hernandez,M80,9 AM - 8 PM,18,Not Available,62795,17-04-2024,April,278521,Megan Reed,527,2634,7,7375.2
Uttar Pradesh,Meerut,Men,Pants,86,436419,Owned,06-03-2023,950,Hannah Delgado,M12,10 AM - 9 PM,6,Not Available,15269,18-05-2024,May,177166,Melissa James,328,1427,2,1141.6
Uttar Pradesh,Noida,Men,T-shirts,89,420947,Owned,04-06-2021,800,Tamara Burns,M33,11 AM - 8 PM,14,Not Available,63771,22-09-2024,September,268481,Daniel Ochoa,344,1085,8,3472
Uttar Pradesh,Lucknow,Men,Skirts,46,401713,Owned,23-02-2024,1400,Lindsey Lee MD,M99,11 AM - 8 PM,4,Not Available,11711,20-04-2024,April,316137,Ann Baker,823,2517,2,2013.6
Uttar Pradesh,Noida,Kids,Skirts,59,421722,Owned,08-01-2023,1400,Shannon Bryant,M93,10 AM - 7 PM,14,Available,92738,30-10-2024,October,476208,Patricia Mullen MD,723,2522,8,8070.4
Uttar Pradesh,Noida,Women,Jeans,43,430808,Rented,04-02-2020,1400,Elizabeth Lewis,M85,9 AM - 8 PM,20,Not Available,70666,11-11-2024,November,788829,Lisa Kelly,811,1201,3,1441.2
Uttar Pradesh,Kanpur,Kids,Shirts,35,426479,Owned,24-02-2024,1200,Hunter Newton,M42,10 AM - 7 PM,5,Not Available,90084,01-06-2024,June,507591,Dennis Fernandez,667,2970,3,3564
Uttar Pradesh,Kanpur,Kids,Jeans,61,434890,Owned,16-05-2021,800,Erica Robles,M52,11 AM - 8 PM,8,Not Available,13163,22-02-2024,February,431083,Kimberly Wolf,290,571,5,1142
Uttar Pradesh,Varanasi,Women,Jackets,95,404913,Owned,11-12-2023,1100,James Johnson,M67,10 AM - 7 PM,12,Available,29574,05-10-2024,October,486064,Ashley Glass,249,1137,2,909.6
Uttar Pradesh,Kanpur,Kids,Sweaters,69,438027,Owned,19-10-2020,950,Sheena Warren,M59,11 AM - 8 PM,13,Available,64369,29-07-2024,July,126118,Nicole Lewis,396,2747,3,3296.4
Uttar Pradesh,Kanpur,Men,Tops,2,437417,Rented,04-04-2020,1000,Kerry Phillips,M8,10 AM - 9 PM,11,Available,70094,01-11-2024,November,950200,Scott Williams,294,2287,2,1829.6
Uttar Pradesh,Varanasi,Women,Jackets,15,415597,Owned,23-09-2023,1300,Stephanie Gray,M11,10 AM - 9 PM,3,Available,53561,04-10-2024,October,118213,Valerie Lewis,644,2741,7,7674.8
Uttar Pradesh,Kanpur,Men,Shoes,45,431204,Owned,24-06-2020,1100,Anita Mcgee,M1,11 AM - 8 PM,19,Not Available,56709,22-03-2024,March,603032,Leah Pollard,658,2058,1,823.2
Uttar Pradesh,Kanpur,Men,Dresses,82,408389,Rented,14-02-2022,1300,Jennifer Tucker,M57,11 AM - 8 PM,4,Available,70112,28-11-2024,November,461312,Abigail Parker,639,1070,1,428
Uttar Pradesh,Agra,Kids,T-shirts,22,432719,Rented,16-05-2022,1200,Diana Dougherty,M20,11 AM - 8 PM,16,Available,37899,24-05-2024,May,736953,Anthony Adams,651,683,7,1912.4
Uttar Pradesh,Meerut,Kids,Hoodies,66,400713,Owned,22-04-2022,1400,Christine Stevens,M25,10 AM - 7 PM,12,Not Available,34169,31-10-2024,October,719057,Daniel Carroll,299,2586,1,1034.4
Uttar Pradesh,Varanasi,Kids,Hoodies,2,429073,Owned,05-09-2022,1400,Mr. Frank Oconnor,M9,11 AM - 8 PM,9,Not Available,81807,04-01-2024,January,799326,Patrick Hess,742,1823,8,5833.6
Uttar Pradesh,Noida,Men,Dresses,58,423914,Owned,28-10-2021,1300,Rachel Larsen,M13,10 AM - 9 PM,18,Not Available,56536,11-03-2024,March,571436,Lisa Allen,750,1135,2,908
Uttar Pradesh,Kanpur,Women,Skirts,57,428632,Owned,29-10-2022,1200,Johnny Hall,M91,10 AM - 7 PM,8,Not Available,52952,15-09-2024,September,423504,Joseph Yu,289,1056,4,1689.6
Uttar Pradesh,Varanasi,Men,Jackets,22,412199,Rented,04-02-2024,1400,Edwin Torres,M15,10 AM - 9 PM,9,Not Available,13155,15-08-2024,August,440395,Walter Hawkins,745,2200,3,2640
Uttar Pradesh,Lucknow,Men,T-shirts,4,423261,Rented,17-01-2023,950,Tara Schmitt,M35,10 AM - 7 PM,9,Available,56775,13-05-2024,May,131494,Phyllis Carpenter,414,1127,2,901.6
Uttar Pradesh,Lucknow,Women,Tops,20,426538,Rented,02-10-2023,1400,Michael Powell,M81,11 AM - 8 PM,10,Not Available,79862,29-04-2024,April,410947,James Thomas,953,826,5,1652
Uttar Pradesh,Lucknow,Men,Pants,10,431787,Rented,06-03-2024,950,John Phelps,M58,11 AM - 8 PM,5,Not Available,53220,25-04-2024,April,968168,Juan Schmidt,444,1001,5,2002
Uttar Pradesh,Meerut,Kids,Jackets,42,405844,Owned,24-09-2023,950,Jesse Brown,M20,11 AM - 8 PM,6,Available,52612,04-03-2024,March,539788,Douglas Salazar,971,602,4,963.2
Uttar Pradesh,Varanasi,Women,Shoes,16,432620,Rented,22-06-2024,1200,Amy Watts,M97,11 AM - 8 PM,17,Available,95618,26-10-2024,October,960801,Melinda Cohen,812,1738,5,3476
Uttar Pradesh,Varanasi,Men,Shoes,80,405713,Owned,30-10-2023,1000,Julie Brown,M44,10 AM - 9 PM,12,Not Available,83245,03-01-2024,January,643006,Phillip Parker,437,2017,5,4034
Uttar Pradesh,Meerut,Women,Pants,37,414038,Rented,25-04-2020,1000,Michael Mitchell,M38,10 AM - 9 PM,3,Available,69722,23-08-2024,August,756067,Jessica Ramsey,222,1311,8,4195.2
Uttar Pradesh,Agra,Men,Jackets,62,415905,Owned,23-03-2023,1000,Tracie Jacobson,M48,10 AM - 9 PM,12,Available,20356,25-02-2024,February,474064,Monica Davies,804,1304,3,1564.8
Uttar Pradesh,Varanasi,Men,Shirts,12,408093,Owned,09-08-2022,950,Nicholas Villanueva,M27,11 AM - 8 PM,9,Not Available,75963,15-05-2024,May,500737,Timothy Wallace,453,1783,5,3566
Uttar Pradesh,Kanpur,Men,Shoes,56,420077,Rented,19-07-2024,1300,Teresa Randall,M81,9 AM - 8 PM,15,Available,52002,24-06-2024,June,543862,Calvin Collins,522,2075,8,6640
Uttar Pradesh,Lucknow,Kids,Pants,71,436814,Owned,21-09-2020,1200,Diane Butler,M60,10 AM - 7 PM,20,Available,44141,18-06-2024,June,153927,Brett Perez,857,1351,2,1080.8
Uttar Pradesh,Kanpur,Kids,Jackets,44,413481,Owned,01-08-2022,1100,Eugene Adams,M63,10 AM - 9 PM,3,Not Available,27444,24-09-2024,September,743012,Nicole Turner,426,2503,5,5006
Uttar Pradesh,Kanpur,Women,Shoes,2,403640,Rented,12-02-2022,950,Jesus Smith,M94,11 AM - 8 PM,13,Available,41787,24-04-2024,April,497963,Taylor Ball,694,2463,4,3940.8
Uttar Pradesh,Agra,Women,Skirts,27,435095,Rented,26-10-2021,1100,Jason Ramirez,M100,10 AM - 9 PM,20,Not Available,18210,17-07-2024,July,799780,Jacob Hale,386,1376,2,1100.8
Uttar Pradesh,Agra,Kids,Sweaters,93,415122,Owned,22-03-2020,1400,Jason Cooper,M3,10 AM - 9 PM,20,Available,77420,22-03-2024,March,420882,Daniel Green,338,2713,4,4340.8
Uttar Pradesh,Varanasi,Men,Tops,96,409782,Rented,22-06-2024,1100,Abigail Warren,M91,9 AM - 8 PM,11,Available,70248,16-11-2024,November,424652,Sandra Nolan,505,1428,1,571.2
Uttar Pradesh,Agra,Men,Sweaters,79,427096,Rented,25-01-2021,950,Elizabeth Sawyer,M46,9 AM - 8 PM,16,Not Available,33619,09-05-2024,May,346496,Eric Giles,893,2757,5,5514
Uttar Pradesh,Meerut,Kids,Skirts,98,403999,Rented,07-11-2024,1000,Kimberly May,M67,10 AM - 9 PM,7,Available,36880,26-09-2024,September,316270,Steven Huang,363,2227,6,5344.8
Uttar Pradesh,Meerut,Women,Shoes,10,426334,Rented,09-06-2022,1300,Mark Yang,M33,11 AM - 8 PM,13,Available,41137,22-04-2024,April,813305,Leslie Lamb,234,738,2,590.4
Uttar Pradesh,Agra,Men,T-shirts,88,401722,Owned,21-01-2024,1200,Kevin Gardner,M22,10 AM - 7 PM,16,Available,70391,29-02-2024,February,494433,Benjamin Mcclure,357,1923,7,5384.4
Uttar Pradesh,Agra,Men,Hoodies,31,428201,Rented,02-12-2021,800,Anne Santos,M59,10 AM - 9 PM,4,Not Available,90524,06-09-2024,September,138535,Kimberly Oneill,497,2185,8,6992
Uttar Pradesh,Varanasi,Men,Pants,32,403268,Rented,18-06-2024,950,Charles Boyle,M93,10 AM - 7 PM,19,Not Available,20263,09-06-2024,June,296205,Jessica Jones,479,2865,6,6876
Uttar Pradesh,Kanpur,Men,Shoes,97,404433,Owned,03-03-2023,1300,Stephanie Miller MD,M6,10 AM - 9 PM,5,Not Available,89046,29-08-2024,August,850940,Alicia Serrano,800,2251,5,4502
Uttar Pradesh,Noida,Men,Skirts,56,407339,Owned,22-09-2022,950,Kristin Orozco,M13,9 AM - 8 PM,15,Available,51388,20-07-2024,July,558721,Marcus Thompson,769,2219,3,2662.8
Uttar Pradesh,Agra,Women,Shoes,38,429557,Owned,17-08-2021,800,April Johnson,M72,10 AM - 9 PM,15,Not Available,44629,15-01-2024,January,801240,Deborah Anderson,883,995,7,2786
Uttar Pradesh,Noida,Kids,Sweaters,49,411320,Rented,17-07-2020,1000,Sean Rogers,M14,11 AM - 8 PM,18,Not Available,16094,05-09-2024,September,959452,Kyle Wright,784,1271,3,1525.2
Uttar Pradesh,Noida,Kids,Shirts,22,409525,Owned,30-10-2020,1400,Michael Oconnor,M28,9 AM - 8 PM,19,Available,30448,26-11-2024,November,862033,Madison Johnston,944,1028,4,1644.8
Uttar Pradesh,Kanpur,Men,Shoes,69,410487,Rented,08-01-2022,1400,Allison Hoover,M23,10 AM - 7 PM,20,Not Available,32549,07-02-2024,February,493764,Catherine Erickson,618,1237,1,494.8
Uttar Pradesh,Lucknow,Women,Pants,34,406715,Owned,01-11-2022,1100,Edward Smith,M59,10 AM - 7 PM,17,Not Available,91696,31-07-2024,July,608517,Michael Campbell,926,621,8,1987.2
Uttar Pradesh,Meerut,Kids,Jackets,83,422517,Owned,29-05-2021,1200,Allen Ortega,M77,11 AM - 8 PM,4,Available,33332,12-04-2024,April,558194,Jeremy Harvey,621,1904,3,2284.8
Uttar Pradesh,Varanasi,Men,Dresses,65,432004,Owned,28-11-2021,950,Briana Bates,M56,9 AM - 8 PM,19,Not Available,17800,01-08-2024,August,161627,Gregory Adams,557,722,8,2310.4
Uttar Pradesh,Varanasi,Men,Shirts,65,412576,Owned,23-06-2021,950,Kimberly Miller,M51,10 AM - 9 PM,19,Not Available,74784,15-11-2024,November,831282,Dawn Gonzalez,970,2648,7,7414.4
Uttar Pradesh,Agra,Men,Sweaters,66,439728,Rented,25-10-2022,1200,Craig Abbott,M19,9 AM - 8 PM,20,Available,10086,12-05-2024,May,316811,Jasmine Potter,547,512,7,1433.6
Uttar Pradesh,Meerut,Women,Skirts,26,413962,Rented,14-05-2024,1000,Sarah Rowland,M2,11 AM - 8 PM,14,Available,94636,08-06-2024,June,831191,Mr. Joseph Kelley,953,800,6,1920
Uttar Pradesh,Meerut,Kids,Shirts,32,434289,Rented,07-05-2024,1300,Francisco Wallace,M60,9 AM - 8 PM,15,Not Available,55357,12-05-2024,May,433794,Jennifer Jones,801,2992,7,8377.6
